date,country,city,temperature_celsius,humidity,wind_kph,precip_mm
2024-08-01,Saint Kitts and Nevis,Basseterre,28.0,80.0,27.4,0.0
2024-08-01,Sudan,Juba,27.5,58.0,20.2,0.17
2024-08-01,Timor-Leste,Dili,24.1,75.0,10.8,0.0
2024-08-02,Mali,Bamako,29.2,68.0,13.3,0.29
2024-08-03,Yemen,Sanaa,21.3,51.0,7.6,0.16
2024-08-04,Bosnia and Herzegovina,Sarajevo,26.9,34.0,10.1,0.0
2024-08-04,Peru,Lima,14.8,82.0,6.1,0.0
2024-08-04,Slovakia,Bratislava,24.5,55.0,25.2,0.01
2024-08-06,Zambia,Lusaka,29.9,10.0,14.8,0.0
2024-07-25,Norway,Oslo,21.4,49.0,14.8,0.0
2024-08-02,United States of America,Washington Harbor,14.1,71.0,4.0,0.0
2024-05-16,Cape Verde,Praia,22.0,69.0,15.1,0.0
2024-05-17,Belize,Belmopan,32.0,80.0,9.0,0.0
2024-05-18,El Salvador,San Salvador,27.0,70.0,4.0,0.0
2024-05-18,Switzerland,Bern,17.0,55.0,13.0,1.02
2024-05-18,Ukraine,Kyiv,19.8,49.0,6.5,0.21
2024-05-19,Haiti,Port-Au-Prince,31.0,66.0,25.9,0.0
2024-05-20,Malawi,Lilongwe,21.0,69.0,20.2,0.0
2024-05-21,Vietnam,Hanoi,27.0,89.0,6.8,0.02
2024-05-22,Jamaica,Norman Gardens,26.8,69.0,5.0,0.0
2024-05-25,Italy,Rome,22.0,65.0,22.0,0.0
2024-05-26,Costa Rica,San Juan,24.0,74.0,9.0,0.0
2024-05-26,Ecuador,Quito,14.5,78.0,4.3,0.02
2024-05-26,Indonesia,Laos,21.3,94.0,7.2,0.12
2024-05-26,Russia,Moscow,23.0,50.0,15.1,0.0
2024-05-28,Romania,Bucharest,22.0,43.0,3.6,0.05
2024-05-30,Mauritius,Port Louis,24.0,89.0,22.0,0.06
2024-06-02,Thailand,Bangkok,30.0,70.0,19.1,0.0
2024-06-03,Afghanistan,Kabul,26.1,16.0,20.5,0.0
2024-06-04,Mauritania,Nouakchott,26.6,53.0,27.0,0.0
2024-06-06,Czech Republic,Prague,18.0,77.0,15.1,0.01
2024-06-06,Turkey,Yaren,34.0,34.0,20.2,0.0
2024-06-07,Mauritius,Port Louis,25.4,61.0,20.2,0.0
2024-06-07,Switzerland,Bern,25.3,51.0,9.0,0.41
2024-06-08,Afghanistan,Kabul,24.1,20.0,7.2,0.0
2024-06-11,Philippines,Manila,30.1,79.0,6.1,0.0
2024-06-13,Vietnam,Hanoi,34.4,60.0,3.6,0.0
2024-06-16,United Arab Emirates,Abu Dhabi,33.2,67.0,31.0,0.0
2024-06-18,Croatia,Zagreb,31.1,34.0,9.7,0.0
2024-06-18,Eritrea,Asmara,25.3,32.0,14.4,0.12
2024-06-20,Syria,Damascus,39.6,8.0,28.8,0.0
2024-06-21,Sri Lanka,Colombo,29.3,79.0,16.9,0.99
2024-06-23,Iraq,Baghdad,45.1,10.0,9.0,0.0
2024-06-24,Israel,Jerusalem,32.2,52.0,20.2,0.0
2024-06-25,Jamaica,Kingston,30.0,59.0,6.8,0.0
2024-06-25,Kazakhstan,Astana,25.5,37.0,19.1,0.0
2024-06-26,Liberia,Monrovia,27.2,89.0,3.6,1.13
2024-06-26,Tunisia,Tunis,30.1,52.0,15.1,0.0
2024-06-28,Botswana,Gaborone,20.4,46.0,19.1,0.0
2024-06-30,Greece,Athens,33.3,23.0,22.0,0.0
2024-07-02,Uzbekistan,Tashkent,30.3,17.0,15.1,0.0
2024-07-03,Finland,Helsinki,15.1,88.0,11.2,0.0
2024-07-03,Thailand,Bangkok,30.1,75.0,15.1,0.0
2024-07-04,Guyana,Georgetown,25.3,100.0,11.2,0.03
2024-07-04,Luxembourg,Luxembourg,18.2,64.0,25.9,0.35
2024-07-09,Micronesia,Palikir,29.4,84.0,6.8,0.77
2024-07-09,Peru,Lima,14.8,86.0,6.5,0.01
2024-07-13,Brunei Darussalam,Bandar Seri Begawan,27.1,100.0,3.6,0.0
2024-07-13,Guyana,Georgetown,27.3,84.0,6.8,0.86
2024-07-13,Turkménistan,Krasnyy Turkmenistan,37.8,11.0,22.0,0.0
2024-07-14,Nepal,Kathmandu,21.0,94.0,4.7,2.53
2024-07-14,Rwanda,Kigali,29.2,29.0,9.0,0.0
2024-07-16,Bahamas,Nassau,29.4,75.0,9.0,0.03
2024-07-18,Bahamas,Nassau,30.3,70.0,19.1,0.01
2024-07-18,Canada,Ottawa,17.2,94.0,22.0,0.0
2024-07-19,Algeria,Algiers,31.2,63.0,15.1,0.0
2024-07-19,Sudan,Khartoum,35.1,39.0,27.4,0.0
2024-07-20,Maldives,Dhidhdhoo,28.7,78.0,19.1,0.04
2024-07-20,Netherlands,Amsterdam,29.3,48.0,13.0,0.0
2024-07-24,Panama,Panama City,25.4,93.0,7.6,0.0
2024-07-25,Algeria,Algiers,30.9,43.0,14.0,0.0
2024-07-26,Ethiopia,Addis Ababa,19.4,70.0,8.3,0.61
2024-07-26,Tajikistan,Dushanbe,37.4,12.0,10.1,0.0
2024-07-27,Madagascar,Ivory,25.2,37.0,10.4,0.0
2024-07-27,Saint Vincent and the Grenadines,Kingstown,28.0,78.0,26.3,0.0
2024-07-28,Armenia,Yerevan,28.4,37.0,24.1,0.01
2024-07-28,United States of America,Washington Harbor,9.9,95.0,5.8,0.0
2024-07-30,Latvia,Riga,20.7,67.0,26.3,0.01
2024-08-01,Armenia,Yerevan,32.1,26.0,7.6,0.0
2024-08-02,Bulgaria,Bogot,38.7,10.0,8.6,0.0
2024-08-02,Democratic Republic of Congo,Kinshasa,34.3,27.0,6.5,0.0
2024-08-03,Chad,N'djamena,31.3,55.0,18.4,0.13
2024-08-07,Iceland,Vestmannaeyjar,10.6,90.0,15.8,0.0
2024-08-09,El Salvador,San Salvador,20.0,99.0,3.6,2.56
2024-07-05,Dominican Republic,Santo Domingo,25.1,94.0,11.2,0.01
2024-08-08,Sudan,Khartoum,32.9,45.0,23.8,0.02
2024-05-16,Bhutan,Thimphu,18.2,50.0,11.5,0.16
2024-05-16,Guinea,Conakry,26.0,94.0,3.6,0.01
2024-05-18,Algeria,Algiers,24.0,57.0,15.1,0.01
2024-05-18,Belgium,'S Gravenstaffel,13.0,94.0,13.0,0.0
2024-05-20,Austria,Vienna,24.0,57.0,6.8,0.0
2024-05-20,Oman,Muscat,34.0,44.0,9.0,0.0
2024-05-23,Estonia,Tallinn,25.0,30.0,24.1,0.0
2024-05-23,Vietnam,Hanoi,27.0,84.0,6.1,0.03
2024-05-24,Namibia,Windhoek,25.0,18.0,6.8,0.0
2024-05-29,Ireland,Dublin,15.0,67.0,22.0,0.39
2024-05-29,Mexico,Mexico City,17.0,72.0,3.6,0.05
2024-05-30,Belize,Belmopan,30.0,84.0,6.8,0.02
2024-06-01,Equatorial Guinea,Malabo,32.0,67.0,16.9,1.32
2024-06-01,United Kingdom,London,16.0,63.0,15.1,0.01
2024-06-03,Greece,Athens,34.0,19.0,11.2,0.0
2024-06-03,India,New Delhi,40.0,17.0,9.0,0.0
2024-06-06,Dominica,Roseau,31.0,55.0,6.1,0.02
2024-06-07,Kiribati,Tarawa,28.2,68.0,4.0,0.0
2024-06-07,France,Paris,20.0,40.0,11.2,0.0
2024-06-07,South Korea,Seoul,23.4,47.0,9.0,0.03
2024-06-08,Pakistan,Islamabad,33.1,18.0,8.3,0.0
2024-06-10,Jordan,Amman,30.4,31.0,25.9,0.0
2024-06-10,Nicaragua,Managua,26.3,94.0,6.8,0.02
2024-06-10,Trinidad and Tobago,Port Of Spain,29.0,84.0,15.1,0.74
2024-06-15,Saint Vincent and the Grenadines,Kingstown,31.2,71.0,22.0,0.01
2024-06-16,Eritrea,Asmara,27.9,18.0,22.3,0.0
2024-06-18,Tanzania,Dodoma,28.4,37.0,19.1,0.0
2024-06-20,Gabon,Libreville,29.1,67.0,12.6,0.0
2024-06-24,New Zealand,Wellington,9.3,100.0,6.1,0.01
2024-06-25,Yemen,Sanaa,22.9,47.0,10.4,0.56
2024-06-26,Afghanistan,Kabul,30.6,19.0,22.3,0.0
2024-06-27,Kiribati,Tarawa,29.0,76.0,31.7,0.07
2024-06-26,United Arab Emirates,Abu Dhabi,39.1,48.0,29.9,0.0
2024-06-27,Algeria,Algiers,29.3,55.0,25.9,0.0
2024-06-27,Spain,Madrid,32.1,30.0,3.6,0.0
2024-06-28,Tunisia,Tunis,36.4,25.0,15.1,0.0
2024-07-03,Micronesia,Palikir,27.0,94.0,3.6,0.0
2024-07-03,India,New Delhi,26.2,100.0,4.0,5.71
2024-07-04,Mongolia,Ulaanbaatar,23.1,50.0,3.6,0.0
2024-07-05,Japan,Tokyo,28.1,84.0,19.1,0.0
2024-07-05,Kyrghyzstan,Bishkek,24.6,44.0,13.3,0.06
2024-07-06,Ethiopia,Addis Ababa,18.4,72.0,8.6,0.85
2024-07-12,Chad,N'djamena,33.0,59.0,16.9,0.0
2024-07-12,Vatican City,Vatican City,35.1,27.0,15.1,0.0
2024-07-13,Oman,Muscat,35.9,57.0,11.5,0.0
2024-07-14,Latvia,Riga,21.6,59.0,12.2,0.0
2024-07-16,Suriname,Paramaribo,25.0,90.0,9.4,0.01
2024-07-18,Antigua and Barbuda,Saint John's,28.4,76.0,32.0,0.0
2024-07-24,Finland,Helsinki,22.7,63.0,9.4,0.36
2024-07-25,Sierra Leone,Freetown,26.8,81.0,15.8,1.2
2024-07-25,Venezuela,Caracas,20.9,88.0,5.4,0.0
2024-07-27,Benin,Porto-Novo,28.6,65.0,20.2,0.03
2024-07-27,Slovakia,Bratislava,35.2,25.0,17.3,0.0
2024-07-29,Denmark,Copenhagen,19.9,59.0,19.8,0.0
2024-08-02,Burkina Faso,Ouagadougou,30.2,59.0,23.0,0.34
2024-08-02,Norway,Oslo,23.8,43.0,7.2,0.0
2024-08-03,Malawi,Lilongwe,27.8,17.0,12.2,0.0
2024-08-03,Macedonia,Skopje,35.0,24.0,9.4,0.0
2024-08-03,Sudan,Juba,32.4,41.0,20.5,0.0
2024-08-03,Turkmenistan,Ashgabat,38.4,15.0,21.6,0.0
2024-08-04,Zambia,Lusaka,28.8,11.0,11.5,0.0
2024-08-05,Guinea,Conakry,23.9,87.0,9.0,0.04
2024-08-06,Armenia,Yerevan,35.0,23.0,4.7,0.0
2024-08-07,Bulgaria,Sofia,30.9,20.0,3.6,0.0
2024-08-08,Timor-Leste,Dili,23.8,75.0,10.4,0.0
2024-05-16,Bolivia,Sucre,12.3,77.0,3.6,0.0
2024-05-16,Czech Republic,Prague,18.0,49.0,31.0,0.0
2024-05-16,Pakistan,Islamabad,38.2,15.0,11.9,0.0
2024-05-16,Czech Republic,Prague,19.0,49.0,41.0,0.02
2024-05-17,New Zealand,Wellington,12.0,67.0,24.1,0.0
2024-05-16,Sri Lanka,Colombo,26.0,94.0,6.1,0.05
2024-05-17,Barbados,Bridgetown,31.0,75.0,34.9,0.01
2024-05-17,Jamaica,Norman Gardens,32.0,67.0,29.9,0.0
2024-05-24,Indonesia,Jakarta,26.0,89.0,11.2,0.84
2024-05-24,Mozambique,Maputo,27.0,51.0,6.1,0.0
2024-05-25,Morocco,Rabat,23.0,69.0,15.1,0.0
2024-05-26,Turkmenistan,Ashgabat,28.0,27.0,33.1,0.0
2024-05-27,Syria,Damascus,34.0,14.0,46.1,0.06
2024-05-28,Burkina Faso,Ouagadougou,39.0,40.0,3.6,0.0
2024-05-29,Gambia,Banjul,34.0,47.0,9.0,0.0
2024-05-30,Azerbaijan,Baku,28.0,33.0,19.1,0.0
2024-05-30,Jamaica,Norman Gardens,31.0,63.0,6.8,0.0
2024-05-30,Lebanon,Beirut,24.0,65.0,15.1,0.0
2024-06-01,North Korea,Pyongyang,16.1,64.0,3.6,0.0
2024-06-03,Egypt,Cairo,36.0,17.0,22.0,0.0
2024-06-03,Gambia,Banjul,30.0,52.0,9.0,0.0
2024-06-04,Bahrain,Manama,36.0,39.0,13.0,0.0
2024-06-04,Ethiopia,Addis Ababa,27.0,21.0,22.0,0.0
2024-06-04,Panama,Panama City,28.0,84.0,3.6,1.42
2024-06-06,Papua New Guinea,Port Moresby,25.0,89.0,9.0,0.02
2024-06-05,Qatar,Doha,36.0,39.0,11.2,0.0
2024-06-06,Samoa,Apia,24.0,94.0,6.8,0.08
2024-06-07,Suriname,Paramaribo,27.4,89.0,6.1,0.0
2024-06-08,Nigeria,Abuja,30.2,62.0,9.0,0.01
2024-06-09,Lithuania,Vilnius,19.4,78.0,16.9,0.12
2024-06-10,Kyrghyzstan,Bishkek,22.2,51.0,16.6,0.01
2024-06-14,Germany,Berlin,15.4,88.0,9.0,0.0
2024-06-15,Namibia,Windhoek,23.1,14.0,15.1,0.0
2024-06-17,Ethiopia,Addis Ababa,20.5,43.0,6.1,0.07
2024-06-18,Tuvalu,Funafuti,29.3,76.0,29.9,0.01
2024-06-18,Jamaica,Norman Gardens,29.3,57.0,3.6,0.0
2024-06-18,Latvia,Riga,17.9,82.0,3.6,0.21
2024-06-20,Mongolia,Ulaanbaatar,6.4,96.0,16.9,5.23
2024-06-20,Qatar,Doha,41.1,22.0,15.1,0.0
2024-06-21,Yemen,Sanaa,26.6,29.0,3.6,0.04
2024-06-22,Dominican Republic,Santo Domingo,27.1,89.0,6.8,0.0
2024-06-24,North Korea,Pyongyang,19.1,73.0,10.8,0.0
2024-06-27,Cyprus,Nicosia,37.3,37.0,28.1,0.0
2024-06-28,Austria,Vienna,26.0,54.0,24.1,0.0
2024-06-29,Yemen,Sanaa,25.4,24.0,19.8,0.0
2024-07-01,Paraguay,Aurora,15.0,33.0,13.3,0.0
2024-07-03,Egypt,Cairo,35.3,22.0,13.0,0.0
2024-07-04,Malta,Valletta,26.4,61.0,37.1,0.0
2024-07-04,Nepal,Kathmandu,26.3,79.0,9.0,1.31
2024-07-04,Sri Lanka,Colombo,27.3,94.0,6.8,1.34
2024-07-04,Uzbekistan,Tashkent,35.4,13.0,19.1,0.0
2024-07-07,Kiribati,Tarawa,28.4,70.0,6.5,0.0
2024-07-07,Mauritius,Port Louis,25.3,65.0,13.0,0.0
2024-07-13,Japan,Tokyo,26.4,89.0,11.2,0.0
2024-07-13,Mali,Bamako,25.5,79.0,14.4,0.91
2024-07-14,Bahamas,Nassau,30.1,70.0,13.0,0.74
2024-07-14,Congo,Brazzaville,29.4,55.0,11.2,0.0
2024-07-16,Papua New Guinea,Port Moresby,24.0,71.0,7.6,0.0
2024-07-16,Russia,Moscow,29.3,48.0,19.1,0.0
2024-07-16,Venezuela,Caracas,27.1,79.0,11.2,0.0
2024-07-17,Bolivia,Sucre,7.7,71.0,5.8,0.0
2024-07-18,Malawi,Lilongwe,23.1,38.0,13.0,0.0
2024-07-19,Gambia,Banjul,30.2,75.0,9.0,0.32
2024-07-20,Suriname,Paramaribo,26.2,82.0,7.6,0.38
2024-07-23,Finland,Helsinki,21.6,67.0,19.1,0.06
2024-07-24,Belize,Belmopan,24.4,98.0,3.6,0.04
2024-07-29,Kiribati,Tarawa,28.4,72.0,9.7,0.92
2024-07-29,Nicaragua,Managua,21.9,83.0,14.4,0.0
2024-07-29,Turkey,Ankara,30.6,14.0,16.9,0.0
2024-07-30,Pakistan,Islamabad,31.2,64.0,5.8,0.0
2024-07-31,Honduras,Tegucigalpa,17.8,99.0,7.6,0.0
2024-08-01,Serbia,Belgrade,37.6,11.0,5.0,0.0
2024-08-02,Eritrea,Asmara,14.9,82.0,11.2,0.49
2024-08-03,Malta,Valletta,29.5,70.0,21.2,0.0
2024-08-04,Montenegro,Podgorica,34.1,28.0,9.4,0.0
2024-08-04,United Arab Emirates,Abu Dhabi,33.7,75.0,28.1,0.0
2024-08-05,Lithuania,Vilnius,21.7,60.0,4.7,0.01
2024-08-05,Sudan,Juba,30.7,47.0,23.8,0.0
2024-08-07,Dominican Republic,Santo Domingo,26.2,90.0,6.1,0.0
2024-08-07,Thailand,Nan,26.3,89.0,3.6,0.06
2024-08-08,Kyrghyzstan,Bishkek,36.3,12.0,12.6,0.0
2024-05-18,Australia,Canberra,7.0,66.0,9.0,0.22
2024-05-17,Ireland,Dublin,17.0,77.0,9.0,0.0
2024-05-19,Algeria,Algiers,23.0,50.0,20.2,0.0
2024-05-21,Tanzania,Dodoma,26.9,42.0,19.8,0.0
2024-05-23,France,Paris,19.0,52.0,11.2,0.84
2024-05-23,Sudan,Juba,38.0,20.0,6.1,0.0
2024-05-27,Latvia,Riga,28.0,33.0,19.1,0.0
2024-05-28,Greece,Athens,24.0,39.0,15.1,0.0
2024-05-28,Turkey,Ankara,18.0,57.0,20.2,0.04
2024-05-30,Mauritania,Nouakchott,24.8,55.0,25.9,0.0
2024-06-04,Canada,Ottawa,25.0,54.0,6.8,0.0
2024-06-04,Poland,Warsaw,20.0,64.0,15.1,0.01
2024-06-05,Italy,Rome,27.0,48.0,20.2,0.0
2024-06-05,Saint Lucia,Castries,31.0,75.0,33.1,0.0
2024-06-05,Uzbekistan,Tashkent,26.0,32.0,19.1,0.0
2024-06-06,Finland,Helsinki,14.0,77.0,16.9,0.0
2024-06-06,Pakistan,Islamabad,32.9,26.0,6.8,0.29
2024-06-08,Philippines,Manila,30.4,79.0,3.6,0.01
2024-06-10,Sudan,Juba,36.2,27.0,11.2,0.0
2024-06-12,Solomon Islands,Honiara,25.9,86.0,8.3,0.09
2024-06-12,Kazakhstan,Astana,16.3,88.0,6.8,0.01
2024-06-12,Lebanon,Beirut,28.0,74.0,9.0,0.0
2024-06-12,Romania,Bucharest,30.1,38.0,6.8,0.0
2024-06-12,Vietnam,Hanoi,32.4,71.0,6.1,0.0
2024-06-14,Luxembourg,Luxembourg,17.3,83.0,24.1,0.76
2024-06-15,India,New Delhi,42.0,17.0,20.2,0.0
2024-06-15,Lebanon,Beirut,27.7,59.0,15.1,0.0
2024-06-16,Bahamas,Nassau,28.1,89.0,9.0,0.0
2024-06-17,Nepal,Kathmandu,23.6,58.0,3.6,0.0
2024-06-19,Tonga,Nuku`Aloia,25.3,94.0,9.0,0.0
2024-06-19,Bosnia and Herzegovina,Sarajevo,32.3,20.0,6.8,0.0
2024-06-19,Costa Rica,San Ignacio,19.1,96.0,3.6,0.04
2024-06-19,Mongolia,Ulaanbaatar,11.9,90.0,5.4,0.02
2024-06-22,Guinea,Conakry,26.3,89.0,11.2,0.05
2024-06-22,Qatar,Doha,37.1,48.0,15.1,0.0
2024-06-22,Sudan,Khartoum,41.6,19.0,25.9,0.0
2024-06-23,Madagascar,Antananarivo,17.1,72.0,15.1,0.02
2024-06-24,Turkey,Ankara,36.2,10.0,3.6,0.0
2024-06-25,Cape Verde,Praia,24.3,71.0,18.7,0.0
2024-06-27,Guatemala,Guatemala City,18.2,94.0,11.2,0.0
2024-06-27,Iran,Tehran,35.2,16.0,15.1,0.0
2024-06-28,New Zealand,Wellington,5.1,93.0,6.8,0.0
2024-06-28,United Kingdom,London,19.1,49.0,24.1,0.0
2024-06-29,Canada,Ottawa,17.1,100.0,15.1,0.03
2024-06-29,Oman,Muscat,36.1,53.0,20.2,0.0
2024-06-29,Sierra Leone,Freetown,28.2,79.0,19.1,0.26
2024-06-30,Ethiopia,Addis Ababa,25.3,39.0,19.1,0.8
2024-07-02,Guatemala,Guatemala City,18.3,94.0,15.1,0.02
2024-07-03,Cuba,Havana,26.1,100.0,6.8,0.02
2024-07-06,Thailand,Nan,26.4,94.0,3.6,0.31
2024-07-07,Burkina Faso,Ouagadougou,32.2,59.0,20.2,0.0
2024-07-09,Georgia,Tbilisi,29.0,45.0,19.1,0.0
2024-07-09,Sudan,Juba,34.9,31.0,15.8,0.0
2024-07-10,Zambia,Lusaka,26.2,11.0,15.1,0.0
2024-07-11,Italy,Rome,37.3,29.0,20.2,0.0
2024-07-11,Qatar,Doha,39.3,45.0,16.9,0.0
2024-07-12,Ethiopia,Addis Ababa,18.0,73.0,13.0,0.59
2024-07-16,Iceland,Vestmannaeyjar,9.0,93.0,33.1,0.0
2024-07-17,Andorra,Andorra La Vella,23.9,33.0,12.2,0.0
2024-07-18,Jordan,Amman,34.3,18.0,23.4,0.0
2024-07-18,South Korea,Seoul,23.2,98.0,9.0,0.02
2024-07-19,Vanuatu,Port Vila,22.2,94.0,3.6,0.0
2024-07-24,Russia,Moscow,26.4,34.0,11.2,0.0
2024-07-25,Iceland,Vestmannaeyjar,11.1,94.0,5.0,0.07
2024-07-26,Somalia,Mogadishu,26.2,77.0,31.7,0.0
2024-07-27,Somalia,Mogadishu,26.5,74.0,28.8,0.01
2024-07-28,United Kingdom,London,25.5,36.0,5.4,0.0
2024-07-31,Cameroon,Ngaoundere,24.2,69.0,11.2,0.03
2024-08-01,Comoros,Moroni,25.2,65.0,24.8,0.01
2024-08-01,Estonia,Tallinn,17.9,77.0,25.2,0.43
2024-08-03,Gabon,Libreville,26.6,65.0,16.6,0.0
2024-08-05,Nepal,Kathmandu,21.7,92.0,4.3,1.47
2024-08-09,Azerbaijan,Baku,30.0,44.0,11.2,0.0
2024-07-08,Kuwait,Kuwait City,46.2,10.0,15.1,0.0
2024-05-16,Benin,Porto-Novo,24.0,89.0,28.1,0.05
2024-05-16,Lebanon,Beirut,23.0,61.0,6.8,0.0
2024-05-16,Iran,Chi Chi Khvar,17.2,44.0,18.4,0.0
2024-05-17,Estonia,Tallinn,21.0,43.0,11.2,0.0
2024-05-18,Sudan,Khartoum,42.5,7.0,7.2,0.0
2024-05-20,Australia,Canberra,-1.0,93.0,11.2,0.0
2024-05-19,Sudan,Juba,40.3,7.0,9.7,0.0
2024-05-20,China,Beijing,21.0,60.0,15.1,0.0
2024-05-20,Saint Lucia,Castries,31.0,66.0,20.2,0.04
2024-05-23,Tunisia,Tunis,29.0,31.0,15.1,0.0
2024-05-26,Cyprus,Nicosia,26.0,65.0,28.1,0.0
2024-05-26,Latvia,Riga,25.0,41.0,15.1,0.0
2024-05-27,Comoros,Moroni,25.1,72.0,27.7,0.03
2024-05-27,Nicaragua,Managua,31.0,66.0,11.2,0.01
2024-05-30,Israel,Jerusalem,25.0,57.0,20.2,0.0
2024-05-30,Monaco,Monaco,23.0,69.0,13.0,0.0
2024-05-31,Cape Verde,Praia,27.0,54.0,31.0,0.0
2024-06-01,South Korea,Seoul,18.0,60.0,6.8,0.0
2024-06-06,Belgium,Brussels,17.0,48.0,13.0,0.02
2024-06-06,Canada,Ottawa,22.0,88.0,6.8,0.54
2024-06-07,Botswana,Gaborone,20.1,26.0,20.2,0.0
2024-06-08,Malta,Valletta,29.4,40.0,13.0,0.0
2024-06-09,Georgia,Tbilisi,26.4,65.0,16.9,0.0
2024-06-09,Venezuela,Caracas,28.0,84.0,9.0,0.32
2024-06-11,Democratic Republic of Congo,Kinshasa,33.3,36.0,6.8,0.0
2024-06-17,Tonga,Nuku`Aloia,25.2,84.0,24.5,0.0
2024-06-19,Bulgaria,Sofia,33.1,26.0,9.0,0.0
2024-06-20,Guinea-Bissau,Bissau,30.7,64.0,9.7,0.0
2024-06-21,Liechtenstein,Vaduz,18.1,94.0,6.8,0.58
2024-06-22,Canada,Ottawa,19.1,83.0,11.2,0.0
2024-06-25,Liberia,Monrovia,26.9,79.0,9.4,1.19
2024-06-25,Poland,Warsaw,25.0,47.0,13.3,0.0
2024-06-26,Germany,Berlin,31.4,43.0,6.8,0.0
2024-06-28,Kenya,Nairobi,22.3,46.0,9.0,0.0
2024-06-28,Lithuania,Vilnius,31.2,36.0,13.0,0.0
2024-06-28,South Africa,Pretoria,18.3,42.0,3.6,0.0
2024-06-28,Tajikistan,Dushanbe,30.2,33.0,29.9,0.0
2024-06-29,Bhutan,Thimphu,13.4,96.0,3.6,0.18
2024-06-30,Grenada,Saint George's,29.3,84.0,24.1,0.01
2024-07-04,Rwanda,Kigali,27.0,34.0,9.0,0.0
2024-07-05,Niger,Niamey,28.1,70.0,25.9,0.0
2024-07-06,Bahrain,Manama,36.3,57.0,19.1,0.0
2024-07-06,Nepal,Kathmandu,22.0,100.0,6.1,0.0
2024-07-06,Poland,Warsaw,29.3,35.0,19.1,0.0
2024-07-07,Portugal,Lisbon,22.2,46.0,20.2,0.0
2024-07-08,Tanzania,Dodoma,29.1,33.0,3.6,0.0
2024-07-09,Honduras,Tegucigalpa,19.1,94.0,4.0,0.0
2024-07-10,Bolivia,Sucre,7.0,65.0,7.6,0.0
2024-07-12,Somalia,Mogadishu,27.1,84.0,20.2,0.15
2024-07-14,Bulgaria,Bogot,40.1,14.0,20.5,0.0
2024-07-15,Ghana,Accra,25.5,78.0,24.8,0.06
2024-07-16,Liberia,Monrovia,26.1,79.0,20.5,0.14
2024-07-16,Iran,Chi Chi Khvar,34.7,17.0,23.8,0.0
2024-07-18,Bangladesh,Dhaka,33.5,63.0,13.7,0.0
2024-07-20,Portugal,Lisbon,25.0,69.0,19.1,0.0
2024-07-24,Bhutan,Thimphu,16.2,93.0,4.3,0.54
2024-07-24,Philippines,Manila,26.8,89.0,33.8,2.3
2024-07-24,Sweden,Stockholm,24.3,42.0,11.2,0.0
2024-07-25,Luxembourg,Luxembourg,22.2,58.0,7.2,0.0
2024-07-26,Singapore,Singapore,29.0,74.0,21.2,0.0
2024-07-27,Sri Lanka,Colombo,27.6,85.0,24.1,0.26
2024-07-28,Turkey,Yaren,36.8,21.0,30.2,0.0
2024-07-29,Suriname,Paramaribo,25.4,83.0,12.6,0.0
2024-07-31,Senegal,Dakar,26.4,78.0,20.5,0.0
2024-07-31,Turkey,Ankara,27.8,20.0,6.1,0.0
2024-08-01,Andorra,Andorra La Vella,28.3,26.0,12.2,0.0
2024-08-01,Cape Verde,Praia,25.5,72.0,18.0,0.0
2024-08-02,Italy,Rome,35.7,29.0,18.4,0.0
2024-08-05,Mongolia,Ulaanbaatar,12.9,91.0,3.6,0.35
2024-08-08,Kiribati,Tarawa,28.3,71.0,9.4,0.01
2024-08-07,Liberia,Monrovia,26.3,75.0,17.6,0.08
2024-07-18,Albania,Tirana,37.2,57.0,15.1,1.2
2024-08-03,Kyrghyzstan,Bishkek,34.0,20.0,15.8,0.0
2024-05-16,Austria,Vienna,16.0,63.0,20.2,0.0
2024-05-16,Barbados,Bridgetown,28.0,74.0,25.9,0.0
2024-05-16,Costa Rica,San Juan,21.0,100.0,3.6,0.17
2024-05-16,Peru,Lima,19.0,81.0,7.2,0.0
2024-05-17,Armenia,Yerevan,17.0,25.0,11.2,0.0
2024-05-19,Indonesia,Laos,21.6,93.0,5.8,0.12
2024-05-20,Nicaragua,Managua,29.0,89.0,6.8,0.0
2024-05-22,Bahrain,Manama,33.0,53.0,15.1,0.0
2024-05-23,New Zealand,Wellington,11.0,87.0,29.9,0.01
2024-05-22,Norway,Oslo,22.0,29.0,11.2,0.0
2024-05-23,Israel,Jerusalem,33.0,32.0,20.2,0.0
2024-05-24,Madagascar,Ivory,24.5,38.0,8.6,0.0
2024-05-24,Sierra Leone,Freetown,31.0,66.0,25.9,0.04
2024-05-26,Bahrain,Manama,36.0,25.0,20.2,0.0
2024-05-26,Lesotho,Maseru,20.3,19.0,17.3,0.0
2024-05-26,Nicaragua,Managua,30.0,70.0,15.1,0.0
2024-05-28,Mozambique,Maputo,25.0,54.0,11.2,0.0
2024-05-29,Malawi,Lilongwe,22.0,38.0,13.0,0.0
2024-05-30,Saint Vincent and the Grenadines,Kingstown,30.0,70.0,41.0,0.32
2024-06-01,Mozambique,Maputo,28.0,51.0,11.2,0.0
2024-06-02,Bulgaria,Bogot,28.1,47.0,3.6,0.0
2024-06-03,Sweden,Stockholm,20.0,83.0,6.1,0.0
2024-06-05,Israel,Jerusalem,31.0,43.0,15.1,0.0
2024-06-06,Belarus,Minsk,24.0,47.0,31.0,0.12
2024-06-06,Nigeria,Abuja,25.0,89.0,6.8,0.1
